age,gender,ethnicity,years_experience,university_tier,skills_score,interview_score,hired
34,female,group_b,5.5,2,59.69,79.64,1
32,male,group_b,5.7,1,55.29,65.31,0
33,male,group_a,8.1,1,64.0,48.3,1
41,male,group_a,2.7,1,68.86,61.81,1
33,female,group_a,11.9,1,50.22,68.56,1
47,male,group_a,9.5,1,77.19,73.12,1
47,male,group_a,9.0,2,78.58,67.52,1
33,male,group_a,4.3,2,62.94,88.39,1
53,male,group_c,11.5,1,79.59,50.01,1
42,non-binary,group_b,5.3,3,51.57,43.52,0
40,female,group_a,11.7,3,63.46,65.49,1
43,female,group_c,9.5,3,68.06,58.59,0
36,female,group_b,3.6,3,70.83,68.44,0
28,female,group_c,4.9,3,83.61,77.12,0
43,male,group_b,11.9,2,66.09,100.0,0
31,male,group_b,9.3,1,58.03,49.84,0
35,male,group_b,5.8,2,72.54,53.2,1
36,male,group_b,6.9,2,71.83,67.23,1
40,male,group_b,6.9,1,75.29,47.64,1
51,female,group_c,4.0,3,66.04,57.52,0
28,female,group_a,5.7,2,72.04,85.74,1
44,male,group_a,4.3,1,63.24,67.19,1
25,male,group_a,5.0,2,76.65,67.63,1
36,female,group_c,7.7,3,62.16,83.28,1
35,female,group_c,3.4,2,62.65,44.42,1
40,male,group_a,8.5,1,83.79,69.69,0
30,non-binary,group_a,6.6,3,60.99,67.34,0
47,non-binary,group_a,8.6,1,70.03,71.71,1
27,female,group_c,9.0,2,76.7,54.29,0
25,female,group_b,10.0,2,66.23,62.08,1
53,female,group_c,8.2,2,80.68,66.61,1
36,male,group_b,8.4,1,63.12,78.13,1
44,female,group_a,5.7,2,82.05,58.01,0
35,male,group_b,8.0,1,51.58,76.47,1
34,female,group_c,3.6,3,54.0,38.79,0
26,male,group_b,5.5,2,70.77,73.85,1
54,male,group_a,8.5,3,86.87,78.66,0
33,female,group_a,6.1,3,89.02,55.52,0
25,male,group_c,7.6,1,59.83,63.99,0
52,female,group_a,3.1,2,69.63,67.97,1
33,female,group_b,10.4,2,64.17,71.98,1
27,female,group_a,4.6,3,44.68,84.48,1
51,female,group_b,7.5,2,78.53,70.62,1
25,female,group_a,6.2,2,65.54,64.91,0
53,female,group_a,9.1,2,86.15,65.32,0
54,female,group_a,5.1,3,73.26,71.73,0
48,female,group_a,3.3,2,63.7,78.69,0
33,male,group_a,0.6,2,61.81,71.51,0
28,male,group_c,5.4,1,67.75,60.5,0
23,male,group_c,2.7,1,75.34,63.4,1
40,male,group_a,7.9,2,64.19,57.2,1
31,male,group_b,10.6,1,100.0,56.1,1
24,female,group_a,0.0,2,72.43,61.34,1
46,male,group_b,2.4,2,56.56,60.15,1
24,male,group_a,7.2,1,70.93,78.48,0
50,female,group_b,10.0,2,83.49,51.73,1
50,male,group_a,7.2,3,75.04,68.98,0
46,male,group_a,7.3,2,66.07,52.0,0
22,non-binary,group_a,7.8,1,62.15,78.82,1
40,female,group_a,8.0,2,60.65,72.14,0
25,male,group_a,11.2,3,56.0,85.22,1
29,male,group_a,8.1,2,63.89,75.45,0
25,male,group_a,2.6,1,73.07,54.05,0
27,non-binary,group_a,4.9,2,63.3,68.52,0
45,female,group_b,6.9,2,89.18,59.45,0
48,male,group_b,3.8,2,74.43,60.9,1
42,female,group_c,5.5,2,64.74,54.09,1
25,male,group_b,4.7,1,69.59,63.82,1
29,female,group_a,4.2,3,87.28,69.26,0
41,male,group_a,8.4,3,49.86,70.89,1
35,male,group_a,5.1,1,72.77,100.0,1
38,male,group_a,3.0,1,100.0,65.8,1
53,male,group_a,4.1,1,81.8,69.19,1
53,female,group_a,6.4,1,59.3,66.78,1
28,female,group_a,12.6,2,71.45,64.57,1
28,female,group_a,7.1,1,67.19,63.92,1
24,female,group_a,10.8,1,100.0,68.77,0
42,male,group_a,7.8,1,62.04,65.34,0
43,male,group_a,0.0,1,66.76,77.96,1
50,female,group_a,7.4,1,66.07,73.82,1
25,non-binary,group_c,3.7,2,53.15,56.09,0
39,male,group_a,2.2,2,31.02,68.06,1
40,female,group_a,3.0,3,67.17,72.19,0
39,non-binary,group_a,11.7,2,76.05,64.32,1
30,non-binary,group_b,1.5,2,64.86,64.91,0
22,male,group_a,4.4,2,75.81,66.75,0
23,female,group_a,9.8,2,78.86,76.29,0
49,male,group_a,8.3,1,78.21,70.42,1
43,male,group_a,1.1,1,49.93,60.74,1
50,male,group_b,5.9,2,87.78,67.39,0
46,male,group_a,4.7,1,80.12,84.7,0
53,male,group_a,5.7,2,79.46,55.16,1
32,female,group_a,8.5,2,70.09,76.88,0
32,female,group_b,4.5,3,69.94,64.71,0
27,female,group_a,5.3,1,63.57,100.0,1
29,male,group_a,10.7,1,74.93,76.51,1
54,male,group_b,0.7,1,80.88,68.76,1
27,female,group_b,5.2,1,63.23,66.58,0
30,non-binary,group_b,7.7,2,79.64,47.59,0
49,male,group_a,2.5,3,64.47,61.15,1
30,male,group_a,4.4,1,76.98,95.05,0
27,female,group_a,2.3,1,68.26,72.89,0
34,non-binary,group_a,6.7,2,80.13,64.18,0
48,female,group_a,4.4,3,92.75,67.93,1
29,female,group_a,8.7,1,72.66,68.65,0
40,male,group_c,9.4,1,64.17,55.29,1
30,male,group_c,6.4,1,64.94,69.49,0
53,female,group_a,5.1,1,77.34,74.89,0
52,female,group_b,7.1,2,64.14,48.23,0
39,female,group_a,6.4,1,81.55,64.85,0
24,male,group_a,2.6,2,73.5,31.37,0
50,male,group_c,9.5,1,80.68,45.45,1
49,male,group_c,7.0,2,63.47,79.25,0
37,female,group_a,8.7,1,58.69,84.53,1
39,female,group_b,2.2,3,61.2,92.98,1
37,male,group_a,8.9,1,74.69,50.75,1
23,female,group_b,12.6,1,60.72,66.93,0
33,male,group_a,8.1,2,78.21,63.57,1
26,male,group_a,1.9,1,45.69,82.34,1
45,female,group_a,6.4,1,62.13,72.39,1
43,male,group_b,6.1,2,68.06,69.17,0
42,male,group_a,6.9,3,48.4,76.13,1
40,male,group_c,5.6,1,62.78,62.0,1
34,male,group_a,7.8,2,52.32,81.1,1
29,female,group_b,4.9,3,69.18,63.55,0
22,male,group_c,7.0,1,67.15,82.81,1
31,female,group_b,4.2,2,78.79,70.56,0
36,male,group_a,6.6,1,60.07,71.18,1
52,male,group_a,9.3,2,50.76,52.89,1
38,female,group_a,4.8,1,63.58,47.5,1
46,male,group_a,8.3,2,71.56,47.12,1
36,male,group_b,3.6,2,71.14,74.64,1
43,female,group_a,5.1,1,72.01,39.39,0
34,female,group_a,5.5,3,84.45,86.32,0
52,female,group_a,10.0,2,65.82,63.75,0
25,female,group_b,3.9,2,67.53,50.14,0
29,male,group_a,9.9,1,60.04,72.7,1
47,female,group_b,1.8,2,63.03,51.52,0
32,female,group_b,5.8,2,82.38,68.6,0
41,female,group_a,9.0,2,74.31,64.51,0
49,male,group_b,8.4,3,39.13,84.06,1
51,male,group_a,3.2,1,84.31,80.07,1
36,female,group_a,2.6,1,46.51,80.58,0
31,female,group_a,8.9,3,65.19,61.92,1
36,female,group_a,2.4,2,81.54,84.72,1
28,male,group_a,8.0,2,71.6,67.13,1
48,female,group_b,4.7,3,76.66,69.63,0
54,female,group_c,6.2,2,80.33,73.96,0
54,female,group_b,13.3,2,73.59,71.71,0
31,female,group_a,11.0,1,55.2,50.26,0
51,male,group_c,8.8,1,74.43,76.67,1
54,female,group_a,2.1,1,61.82,46.92,0
47,female,group_c,7.2,2,41.49,74.32,0
41,female,group_a,6.4,1,66.62,67.13,0
36,male,group_c,5.9,1,76.56,69.06,1
34,female,group_b,10.3,2,71.49,53.5,0
45,male,group_a,1.0,2,70.17,81.34,1
31,female,group_b,7.2,3,90.63,66.07,1
29,female,group_c,6.6,2,73.3,79.35,0
38,male,group_a,4.0,2,80.89,58.32,0
30,female,group_b,11.5,2,73.96,58.51,0
26,female,group_a,2.4,2,89.54,68.97,0
28,male,group_b,6.3,1,65.73,81.74,1
52,female,group_a,6.5,2,84.04,50.49,0
44,male,group_b,0.0,1,91.63,60.34,1
37,male,group_a,1.9,1,65.69,61.35,0
53,male,group_a,3.3,1,82.49,64.45,1
39,female,group_c,8.6,1,54.09,61.97,1
46,male,group_a,9.1,3,73.86,82.37,1
26,female,group_c,8.0,3,78.83,77.48,1
30,male,group_a,7.0,2,60.31,68.36,1
23,female,group_a,0.0,3,48.93,79.28,1
43,male,group_c,6.9,1,70.72,81.77,1
49,female,group_a,4.7,1,66.27,59.85,1
33,female,group_a,9.8,2,72.35,58.38,1
35,female,group_c,10.3,2,73.63,77.28,0
49,male,group_c,13.0,1,80.02,96.33,0
23,male,group_a,8.4,1,88.66,36.5,0
38,female,group_a,8.7,1,75.3,59.78,0
35,non-binary,group_a,3.1,2,52.1,78.48,0
30,female,group_a,6.5,1,78.16,57.34,1
33,female,group_a,2.5,1,74.81,79.63,0
31,female,group_a,9.0,2,71.94,71.06,0
46,female,group_a,2.6,2,88.95,51.37,0
24,male,group_a,5.6,3,73.35,61.89,1
24,male,group_b,3.7,1,66.01,73.03,1
33,male,group_a,4.8,1,75.74,56.13,0
26,male,group_a,7.6,3,51.34,75.89,1
33,male,group_a,4.5,1,81.57,72.21,1
48,female,group_b,6.9,2,70.99,64.0,0
37,male,group_a,3.2,1,90.25,73.27,0
44,male,group_a,10.5,1,78.38,63.26,0
43,male,group_b,4.3,3,74.73,70.98,0
40,female,group_a,9.3,3,72.51,54.78,1
52,female,group_c,12.7,2,56.33,86.9,1
43,female,group_a,0.0,3,69.37,64.53,0
48,female,group_c,3.2,2,73.85,83.53,0
53,female,group_c,5.6,3,81.97,96.62,0
40,male,group_b,9.8,1,75.44,89.11,1
31,male,group_a,4.8,3,78.56,67.83,1
33,female,group_a,7.4,3,78.47,70.16,0
22,non-binary,group_a,4.0,1,64.12,67.49,0
27,male,group_b,7.9,1,73.96,72.22,1
29,male,group_b,2.5,3,67.82,57.05,1
41,non-binary,group_b,8.8,2,55.58,43.91,0
24,female,group_a,0.0,2,52.53,72.35,0
24,female,group_a,0.5,2,80.17,68.7,1
25,female,group_b,11.8,3,87.35,88.55,0
23,female,group_b,6.7,2,87.21,92.22,1
50,female,group_a,3.5,1,60.37,49.82,1
43,male,group_a,12.9,1,88.14,55.67,1
42,male,group_a,9.4,2,88.84,78.41,1
27,female,group_a,9.7,2,61.44,83.8,1
40,male,group_a,4.9,2,76.18,69.76,0
50,female,group_a,8.1,2,90.62,68.87,0
31,male,group_a,7.8,1,71.53,43.43,0
44,female,group_a,1.2,3,84.44,98.64,1
37,female,group_a,8.0,3,63.12,58.74,0
39,male,group_a,5.7,1,66.45,75.61,0
44,non-binary,group_a,10.1,3,80.83,72.66,1
52,female,group_b,10.2,2,68.51,56.11,1
34,female,group_b,4.3,1,71.97,79.51,0
26,male,group_b,4.4,1,71.57,87.59,1
50,male,group_a,6.8,2,58.38,67.44,1
32,female,group_a,8.2,3,88.1,70.02,0
52,non-binary,group_a,5.0,2,68.86,76.89,0
38,female,group_a,5.9,3,66.59,81.21,1
30,female,group_c,8.1,3,65.19,79.64,1
53,male,group_b,7.5,1,71.23,56.2,1
27,female,group_a,9.8,3,59.46,55.6,1
24,female,group_b,6.9,2,80.7,60.7,0
30,female,group_b,3.5,1,66.44,32.04,0
41,male,group_b,0.8,1,79.81,50.4,1
46,female,group_a,8.7,2,60.1,65.48,0
52,male,group_b,5.2,3,58.42,59.17,1
44,female,group_b,5.1,3,59.57,56.83,1
26,female,group_a,5.3,1,73.16,79.89,0
39,female,group_a,1.4,2,54.83,72.57,1
45,male,group_a,5.0,2,80.38,79.07,1
50,male,group_a,0.0,3,66.54,65.82,1
44,male,group_c,5.0,1,81.03,62.5,1
48,female,group_b,3.5,1,65.91,56.51,1
33,male,group_a,11.8,1,80.02,71.36,1
34,male,group_a,7.6,3,58.29,43.9,1
39,male,group_a,5.5,1,57.43,56.41,1
29,female,group_a,6.7,1,77.42,75.92,1
52,female,group_a,8.4,1,63.89,79.43,1
46,female,group_b,3.9,1,82.92,67.21,1
37,female,group_a,5.5,2,62.2,52.66,0
35,non-binary,group_a,5.1,2,76.43,75.69,0
37,female,group_a,13.8,1,60.71,58.22,0
22,male,group_c,6.4,1,49.8,66.4,1
40,male,group_a,0.2,2,87.31,55.12,0
50,non-binary,group_a,8.6,3,67.91,92.39,1
23,male,group_b,14.2,2,81.85,88.0,1
54,female,group_a,3.3,2,72.47,56.76,0
48,male,group_a,16.9,1,50.09,52.46,1
26,female,group_a,6.0,2,75.03,67.35,1
23,male,group_a,9.3,1,83.14,76.42,1
45,male,group_a,4.5,1,85.63,84.79,1
54,male,group_a,5.4,3,89.73,67.27,1
33,female,group_a,2.4,3,74.98,51.47,0
54,female,group_c,2.9,3,69.12,71.99,0
54,female,group_a,0.0,1,71.16,71.59,0
49,male,group_a,9.7,3,56.56,46.78,0
52,male,group_a,2.7,1,79.03,64.55,0
51,female,group_a,7.3,1,78.89,64.06,0
22,female,group_a,7.2,2,74.45,54.94,0
42,female,group_a,4.2,1,61.17,71.01,1
22,non-binary,group_a,6.3,2,77.93,82.11,0
32,female,group_a,5.9,2,63.79,81.55,0
26,male,group_a,4.7,1,85.06,56.11,1
41,female,group_b,6.3,3,63.12,60.18,0
46,male,group_b,6.3,1,64.06,77.27,0
44,female,group_a,3.0,2,66.51,63.59,0
29,male,group_a,2.2,2,58.09,63.35,1
26,female,group_b,3.6,1,59.69,97.48,0
23,female,group_a,6.6,2,66.93,33.76,1
47,female,group_b,10.5,1,41.15,59.29,1
39,male,group_a,10.7,1,93.95,56.82,1
32,female,group_a,7.2,2,74.68,67.32,1
32,female,group_a,9.1,1,73.71,90.85,1
38,female,group_a,6.6,2,59.81,66.09,1
34,female,group_c,9.6,2,72.52,64.22,0
30,female,group_a,6.6,1,70.14,70.14,0
32,male,group_b,7.4,1,71.39,63.95,1
31,male,group_c,5.3,1,52.69,73.09,1
53,male,group_c,6.2,1,68.83,100.0,1
50,female,group_a,12.1,3,47.83,58.81,1
44,male,group_a,2.5,1,67.86,65.27,1
47,male,group_a,6.2,2,59.68,67.04,1
24,male,group_a,4.3,2,62.99,39.9,0
24,male,group_c,9.1,3,66.34,76.1,1
27,male,group_b,11.8,2,80.15,67.18,1
47,male,group_a,5.2,2,84.66,41.78,1
49,female,group_a,0.0,2,70.54,64.41,0
52,male,group_b,8.1,1,57.4,70.21,0
24,male,group_b,8.1,1,87.8,56.05,1
45,non-binary,group_a,1.0,2,53.51,82.55,0
22,female,group_a,5.4,1,63.62,60.06,0
44,female,group_a,6.0,3,67.61,48.05,1
31,female,group_a,0.0,1,61.4,78.73,0
30,non-binary,group_a,8.3,1,85.97,66.18,1
26,male,group_c,7.5,2,74.93,69.87,1
45,male,group_a,6.9,1,82.93,46.45,0
44,non-binary,group_b,2.9,3,66.62,49.53,0
34,male,group_a,4.0,3,80.46,54.48,1
28,non-binary,group_a,4.2,3,68.32,65.93,0
52,male,group_b,7.7,2,68.39,66.18,1
31,male,group_b,3.1,2,73.68,86.44,1
45,female,group_c,10.7,2,74.77,88.56,1
33,male,group_a,7.3,1,76.9,69.76,1
32,female,group_a,0.0,2,67.57,66.72,0
35,non-binary,group_a,11.4,3,52.28,93.37,1
51,male,group_a,6.7,1,66.32,68.78,0
32,non-binary,group_b,4.4,2,38.23,81.52,0
47,male,group_a,6.5,3,66.67,61.49,1
48,male,group_a,0.5,1,60.41,66.63,0
28,male,group_a,6.7,1,79.81,64.29,0
41,female,group_a,0.0,1,37.84,58.73,0
29,male,group_a,3.0,1,93.86,73.0,0
23,female,group_a,10.4,1,65.97,56.95,1
22,male,group_b,10.1,3,51.1,66.53,0
36,male,group_a,5.1,2,75.07,73.51,1
47,male,group_c,3.1,1,75.84,96.19,1
29,female,group_a,9.1,1,75.09,42.54,0
24,female,group_a,6.0,2,95.94,69.0,1
36,male,group_a,6.8,1,60.15,76.77,1
31,female,group_c,8.1,3,73.52,63.37,0
28,female,group_a,2.8,1,71.8,79.63,0
46,male,group_a,8.6,3,61.92,75.09,1
24,male,group_a,0.0,2,73.47,74.52,1
32,non-binary,group_a,10.7,3,85.0,62.39,1
49,male,group_a,1.2,1,59.89,65.12,1
31,non-binary,group_c,4.2,3,75.37,64.96,0
35,male,group_c,4.1,1,81.99,54.78,1
24,male,group_a,8.4,2,77.78,70.41,1
27,male,group_c,8.5,1,51.0,53.87,1
23,male,group_a,7.3,2,73.38,55.55,1
38,male,group_b,7.8,1,65.42,49.46,1
40,male,group_a,7.6,1,84.59,82.71,0
36,male,group_a,5.9,1,68.51,60.46,0
26,female,group_a,0.2,2,93.37,56.15,0
29,male,group_a,0.0,1,55.36,78.59,1
53,male,group_c,0.0,2,75.96,62.4,0
46,male,group_a,6.0,1,59.6,72.46,0
22,non-binary,group_a,5.4,2,91.12,65.6,0
54,male,group_a,5.7,2,88.71,72.81,1
32,female,group_b,6.8,2,59.02,70.52,0
37,male,group_a,5.4,1,78.98,39.09,0
28,female,group_a,3.0,3,69.52,87.6,0
38,male,group_a,1.4,2,50.7,81.38,1
51,male,group_c,0.2,1,57.6,48.52,1
28,female,group_a,9.9,1,71.19,79.88,0
46,female,group_a,9.0,3,76.15,64.96,1
50,male,group_b,1.9,1,65.56,69.53,0
25,male,group_a,5.3,3,73.52,85.12,1
28,male,group_a,7.5,2,73.74,81.26,1
23,female,group_c,11.1,3,73.44,81.02,0
42,male,group_b,4.2,1,55.93,94.78,1
24,male,group_a,6.7,1,71.66,82.53,1
29,female,group_c,9.7,2,76.35,59.96,0
46,female,group_a,0.7,2,52.27,50.92,0
54,female,group_a,3.8,2,88.34,79.15,0
46,male,group_c,6.0,2,87.37,45.17,0
46,male,group_c,3.8,2,71.95,63.31,0
42,male,group_b,12.7,2,94.87,63.19,1
37,male,group_a,8.8,2,60.46,58.61,1
38,non-binary,group_a,6.7,2,58.77,86.05,0
42,male,group_a,3.1,2,62.6,72.27,0
37,male,group_a,8.8,1,61.51,64.99,1
23,female,group_b,8.1,3,91.99,79.94,0
41,non-binary,group_a,4.5,3,70.6,62.53,0
28,female,group_c,4.7,3,69.35,84.0,0
25,male,group_b,1.5,2,74.36,95.25,1
34,male,group_a,5.9,1,88.96,66.26,1
48,female,group_b,8.8,3,72.03,65.8,0
38,female,group_a,9.2,2,65.55,83.35,0
47,female,group_b,7.9,3,73.27,41.86,0
45,non-binary,group_a,8.7,3,85.02,51.27,1
44,female,group_a,4.2,2,67.63,54.3,0
29,male,group_b,4.6,3,86.84,46.44,1
29,female,group_a,9.9,1,73.68,67.93,0
38,male,group_c,7.5,1,67.94,71.93,1
29,female,group_c,3.6,3,75.9,67.61,0
52,male,group_b,7.7,1,93.55,67.6,1
54,male,group_a,8.7,1,67.15,80.17,1
50,male,group_a,8.3,1,86.42,82.28,1
53,male,group_a,6.4,1,76.76,84.54,1
44,male,group_a,4.5,1,71.93,66.08,1
46,female,group_a,7.3,3,70.66,68.21,0
41,male,group_b,11.4,1,79.8,87.6,1
47,male,group_c,6.5,3,77.37,73.45,0
26,female,group_a,4.0,3,74.48,85.55,0
37,female,group_c,7.1,3,77.88,61.65,0
43,female,group_a,2.2,1,59.83,67.37,0
50,female,group_c,6.8,2,62.31,59.43,0
44,female,group_c,5.1,3,58.19,67.68,0
44,female,group_b,9.1,1,65.97,73.65,1
26,female,group_c,6.4,2,67.56,62.0,0
36,male,group_b,9.4,3,65.69,94.1,1
34,male,group_b,13.3,1,76.4,48.18,1
44,female,group_a,5.4,2,58.83,79.5,0
28,male,group_a,3.5,1,67.18,53.48,1
24,female,group_a,7.5,1,80.34,71.92,0
32,male,group_b,5.8,1,90.03,57.7,1
35,male,group_a,6.5,2,70.7,68.93,0
26,female,group_b,4.2,1,84.3,68.92,0
49,female,group_a,7.8,3,86.32,57.31,1
43,male,group_b,6.3,1,58.01,51.71,1
37,male,group_c,0.0,1,72.93,58.46,1
37,female,group_b,5.3,2,57.65,68.23,0
40,female,group_a,7.1,3,65.46,78.76,0
27,male,group_b,9.8,1,74.89,89.36,1
40,female,group_a,4.3,1,55.06,45.03,0
26,female,group_c,3.6,1,76.36,74.02,0
53,non-binary,group_a,9.7,3,68.4,61.69,1
53,female,group_a,4.2,2,67.19,68.1,0
28,female,group_c,6.4,2,76.39,72.19,0
27,female,group_b,7.5,2,60.32,78.49,1
44,female,group_c,8.4,1,50.02,73.34,0
42,female,group_a,6.1,3,70.39,67.62,0
36,male,group_b,2.6,2,61.53,88.72,0
49,male,group_c,9.2,2,67.69,71.67,1
29,female,group_b,4.7,3,57.03,67.87,0
51,male,group_a,4.4,1,58.94,83.08,1
23,female,group_a,12.3,1,57.86,52.73,1
51,female,group_a,8.8,2,54.88,55.42,0
42,non-binary,group_a,2.8,1,60.38,87.27,0
23,male,group_a,4.6,1,60.73,65.28,1
28,male,group_a,5.3,3,70.31,44.18,0
53,female,group_b,3.7,1,100.0,78.53,0
41,male,group_c,0.1,1,62.68,83.93,1
40,female,group_a,8.6,2,51.21,57.6,1
36,male,group_a,8.5,2,76.8,50.52,1
47,male,group_c,6.8,2,55.4,67.19,0
35,male,group_c,4.8,2,59.43,72.63,0
26,male,group_c,6.7,2,65.89,59.93,0
51,male,group_a,8.1,1,70.43,55.71,1
28,male,group_a,2.8,1,70.76,74.82,0
24,female,group_b,5.0,3,72.79,74.91,0
50,non-binary,group_a,4.3,3,68.53,46.77,0
40,male,group_a,8.2,2,82.96,53.01,1
45,male,group_c,6.9,2,79.8,63.53,0
35,male,group_a,2.0,2,63.49,59.48,0
46,non-binary,group_a,4.1,2,67.37,70.65,0
26,male,group_a,11.6,1,53.92,74.62,1
46,female,group_b,3.0,3,77.66,92.42,0
35,male,group_a,6.5,2,67.44,72.58,1
52,male,group_b,4.1,1,92.31,80.03,0
50,male,group_a,9.9,1,61.88,47.12,1
41,female,group_a,5.9,1,87.73,58.62,0
28,male,group_a,4.7,2,59.05,81.81,1
42,female,group_a,2.4,2,50.06,48.49,0
44,female,group_c,5.3,3,59.77,85.53,1
53,male,group_a,8.6,2,73.88,75.04,1
30,male,group_b,8.1,2,81.82,69.55,1
41,female,group_c,1.9,1,59.55,66.18,0
39,female,group_a,10.9,3,81.22,52.33,1
44,male,group_a,5.3,2,63.69,53.44,0
40,male,group_a,2.8,2,63.79,60.74,0
25,male,group_a,6.4,2,66.29,62.04,1
24,female,group_c,4.1,2,89.24,84.04,0
46,female,group_a,4.2,2,71.96,54.22,0
48,female,group_b,4.1,1,73.41,59.44,1
54,female,group_a,5.8,2,52.07,44.66,0
34,female,group_a,4.5,3,71.77,69.89,1
27,male,group_a,0.7,1,73.09,67.68,1
28,female,group_c,7.7,2,88.98,82.21,0
25,male,group_a,4.4,1,59.59,93.14,1
28,female,group_b,9.8,2,61.51,74.82,0
36,male,group_a,7.7,2,59.02,56.38,1
54,male,group_a,8.0,1,62.15,70.7,1
29,female,group_c,6.6,1,77.68,71.47,0
53,male,group_b,10.1,1,60.43,66.93,0
33,female,group_b,5.0,1,84.77,53.39,0
37,non-binary,group_a,3.0,1,70.17,72.27,0
50,female,group_a,7.1,2,59.06,51.67,1
30,male,group_c,0.0,2,62.12,66.58,1
50,female,group_a,4.9,1,53.64,63.69,1
45,female,group_a,6.7,3,52.72,33.47,1
29,male,group_b,4.7,2,83.27,75.76,1
23,female,group_a,9.9,3,80.07,95.89,0
22,male,group_b,8.2,2,58.2,62.86,1
50,male,group_b,6.4,1,64.43,59.5,1
26,male,group_a,4.8,2,88.56,80.01,0
22,male,group_a,9.4,2,61.2,50.34,0
48,female,group_a,3.9,1,72.31,67.96,0
23,female,group_a,4.7,3,75.66,70.89,0
40,male,group_a,8.3,2,67.35,60.26,0
33,male,group_a,7.9,1,67.48,66.73,1
43,female,group_a,12.3,2,65.71,56.48,0
37,male,group_a,5.4,1,71.07,60.03,1
41,male,group_a,0.2,1,51.32,76.49,1
22,female,group_b,8.1,3,70.22,56.13,0
36,female,group_a,9.9,2,71.79,60.12,0
31,non-binary,group_a,5.5,3,54.08,58.46,0
48,female,group_b,10.9,3,74.95,74.43,0
54,male,group_b,11.5,2,58.7,62.74,1
33,male,group_b,4.0,1,38.82,56.42,0
47,female,group_b,4.5,2,46.85,72.08,0
29,non-binary,group_a,2.1,2,70.75,41.09,0
23,male,group_b,7.7,2,76.2,42.51,0
46,female,group_a,8.2,3,64.57,71.52,0
50,male,group_a,7.9,1,52.52,92.34,1
51,male,group_b,2.2,2,67.68,61.2,0
37,male,group_b,3.7,2,80.35,72.17,1
51,male,group_a,1.6,1,69.03,49.31,1
54,male,group_a,1.0,2,52.28,69.32,1
25,male,group_b,1.8,1,75.05,70.29,1
32,female,group_b,1.1,2,67.2,75.3,0
24,male,group_a,5.5,1,67.51,57.86,1
32,female,group_a,7.3,2,70.26,93.31,0
31,female,group_a,7.9,2,76.14,55.01,1
44,non-binary,group_c,5.9,1,68.26,87.81,0
51,male,group_a,3.9,1,58.23,53.47,1
38,female,group_b,6.0,3,68.23,78.18,0
23,male,group_a,7.8,1,71.1,85.48,1
31,female,group_a,5.1,2,83.4,96.48,0
41,female,group_b,6.2,3,55.14,66.2,0
39,male,group_b,5.1,2,67.9,45.9,1
40,male,group_c,4.4,3,59.23,78.93,1
43,female,group_a,6.1,3,72.68,58.34,0
54,male,group_a,2.6,2,63.11,53.51,1
32,female,group_a,9.3,2,33.35,59.97,1
44,male,group_a,1.2,1,80.7,55.71,0
49,male,group_a,7.4,2,61.73,77.89,0
54,female,group_c,1.8,1,56.67,70.27,0
46,non-binary,group_a,10.7,1,51.79,76.85,1
22,non-binary,group_b,8.7,3,56.95,79.19,1
46,male,group_b,3.5,1,54.26,62.66,0
51,male,group_a,4.6,2,67.79,77.14,1
43,female,group_a,2.5,1,71.2,83.9,0
50,male,group_a,5.8,1,68.57,92.44,1
29,male,group_a,7.3,2,73.7,70.06,0
48,female,group_a,13.9,3,59.71,64.36,0
45,female,group_b,1.8,3,76.57,55.49,0
34,female,group_b,9.8,2,68.26,62.61,0
27,female,group_a,4.2,3,74.7,67.96,0
33,female,group_a,6.9,3,76.71,71.18,0
26,female,group_b,8.7,1,65.17,50.01,0
42,female,group_a,7.7,1,84.05,62.49,0
38,non-binary,group_a,7.3,3,78.88,65.19,0
34,non-binary,group_b,5.4,2,64.7,59.99,0
27,female,group_b,6.0,1,90.16,59.75,0
37,male,group_c,6.5,3,89.05,72.47,0
26,male,group_a,9.7,2,51.49,54.94,1
43,female,group_b,1.5,2,43.14,74.11,0
41,male,group_a,4.5,1,62.25,53.58,0
42,female,group_a,2.2,3,74.99,70.72,0
54,male,group_a,3.0,2,80.51,53.12,1
27,male,group_a,3.5,1,77.32,83.5,1
23,male,group_a,9.4,2,69.39,77.68,1
22,male,group_a,12.6,3,80.91,85.65,1
36,male,group_b,10.2,2,77.93,56.74,1
26,male,group_b,2.3,2,64.43,50.39,1
24,female,group_a,6.2,1,71.73,50.37,1
47,male,group_a,2.5,1,82.06,64.89,1
39,male,group_b,7.4,3,62.11,81.96,1
37,female,group_a,9.9,3,62.24,77.25,1
40,female,group_a,7.8,2,59.8,76.8,0
54,male,group_c,8.7,2,86.73,51.53,0
38,male,group_a,5.5,3,77.49,82.24,1
40,female,group_a,0.0,2,79.52,77.58,0
23,male,group_b,0.0,2,65.27,60.62,1
52,male,group_a,5.7,2,69.31,34.06,0
45,female,group_a,7.8,2,83.87,57.31,0
45,male,group_b,9.9,1,66.38,66.1,0
38,male,group_b,4.9,1,83.51,88.79,1
22,female,group_c,6.2,2,69.42,70.73,0
40,female,group_a,6.8,1,69.39,67.0,0
27,male,group_a,9.3,2,76.15,88.97,1
44,male,group_a,5.8,3,79.72,88.53,1
26,male,group_a,2.6,1,90.22,72.9,1
51,female,group_a,9.3,2,65.63,76.13,0
46,male,group_a,7.3,1,89.44,84.51,1
